date,time,code,name,currency,price,diff,per_diff
17/10/2019,10:45,EXPN,EXPERIAN,GBX,2410.00,-1.00,-0.04
17/10/2019,10:45,FERG,FERGUSON,GBX,6394.00,+6.00,+0.09
17/10/2019,10:45,FLTR,FLUTTER ENT,GBX,7516.00,-24.00,-0.32
17/10/2019,10:45,FRES,FRESNILLO,GBX,604.80,-4.80,-0.79
17/10/2019,10:45,GSK,GLAXOSMITHKLINE,GBX,1639.60,+3.40,+0.21
17/10/2019,10:45,GLEN,GLENCORE,GBX,230.90,+0.45,+0.20
17/10/2019,10:45,HLMA,HALMA,GBX,1878.00,+17.00,+0.91
17/10/2019,10:45,HL.,HARGREAVES LANS,GBX,1765.00,-35.00,-1.94
17/10/2019,10:45,HIK,HIKMA,GBX,2008.00,+8.00,+0.40
17/10/2019,10:45,HSX,HISCOX,GBX,1531.00,+13.00,+0.86
17/10/2019,10:45,HSBA,HSBC HLDGS.UK,GBX,611.30,+7.70,+1.28
17/10/2019,10:45,IMB,IMP.BRANDS,GBX,1838.60,-3.80,-0.21
17/10/2019,10:45,INF,INFORMA,GBX,769.80,+2.80,+0.36
17/10/2019,10:45,IHG,INTERCON. HOTEL,GBX,4714.50,-1.00,-0.02
17/10/2019,10:45,ITRK,INTERTEK GROUP,GBX,5078.00,-26.00,-0.51
17/10/2019,10:45,IAG,INTL CONSOL AIR,GBX,516.80,+5.40,+1.06
17/10/2019,10:45,ITV,ITV,GBX,134.90,+1.25,+0.94
17/10/2019,10:45,JD.,JD SPORTS,GBX,782.40,+7.40,+0.95
17/10/2019,10:45,JMAT,JOHNSON MATTHEY,GBX,3031.00,+36.00,+1.20
17/10/2019,10:45,JE.,JUST EAT,GBX,632.20,+0.20,+0.03
17/10/2019,10:45,KGF,KINGFISHER,GBX,216.50,-1.90,-0.87
17/10/2019,10:45,LAND,LAND SECS.,GBX,959.40,+9.20,+0.97
17/10/2019,10:45,LGEN,LEGAL&GEN.,GBX,272.10,+4.40,+1.64
17/10/2019,10:45,LLOY,LLOYDS GRP.,GBX,61.31,+0.28,+0.46
17/10/2019,10:45,LSE,LON.STK.EXCH,GBX,6936.00,-74.00,-1.06
17/10/2019,10:45,MGGT,MEGGITT,GBX,597.20,0.00,+0.00
17/10/2019,10:45,MRO,MELROSE IND,GBX,207.80,+1.60,+0.78
17/10/2019,10:45,MNDI,MONDI,GBX,1602.00,-12.50,-0.77
17/10/2019,10:45,MRW,MORRISON (WM),GBX,202.20,-0.10,-0.05
17/10/2019,10:45,NG.,NATIONAL GRID,GBX,901.50,+6.20,+0.69
17/10/2019,10:45,NXT,NEXT,GBX,6782.00,+130.00,+1.95
17/10/2019,10:45,NMC,NMC HEALTH,GBX,2600.00,+31.00,+1.21
17/10/2019,10:45,OCDO,OCADO,GBX,1373.50,+23.00,+1.70
17/10/2019,10:45,PSON,PEARSON,GBX,677.40,-2.80,-0.41
17/10/2019,10:45,PSN,PERSIMMON,GBX,2337.00,+1.00,+0.04
17/10/2019,10:45,PHNX,PHOENIX GRP HDG,GBX,722.80,+11.30,+1.59
17/10/2019,10:45,POLY,POLYMETAL INT,GBX,1166.00,+12.00,+1.04
17/10/2019,10:45,PRU,PRUDENTIAL,GBX,1489.50,+30.00,+2.06
17/10/2019,10:45,RDSA,RDS 'A',GBX,2253.00,+4.50,+0.20
17/10/2019,10:45,RDSB,RDS 'B',GBX,2242.50,+10.00,+0.45
17/10/2019,10:45,RB.,RECKITT BEN. GP,GBX,6006.00,+13.00,+0.22
17/10/2019,10:45,REL,RELX,GBX,1787.50,-8.00,-0.45
17/10/2019,10:45,RTO,RENTOKIL INITL.,GBX,453.30,+11.10,+2.51
17/10/2019,10:45,RMV,RIGHTMOVE,GBX,558.80,-1.00,-0.18
17/10/2019,10:45,RIO,RIO TINTO,GBX,3960.50,+8.50,+0.21
17/10/2019,10:45,RR.,ROLLS-ROYCE HLG,GBX,733.80,-8.00,-1.08
17/10/2019,10:45,RBS,ROYAL BANK SCOT,GBX,232.00,+2.30,+1.00
17/10/2019,10:45,RSA,RSA INS.,GBX,521.00,+4.00,+0.77
17/10/2019,10:45,SGE,SAGE GRP.,GBX,695.20,+1.80,+0.26
17/10/2019,10:45,SBRY,SAINSBURY(J),GBX,214.70,-0.20,-0.09
17/10/2019,10:45,SDR,SCHRODERS,GBX,3017.00,-10.00,-0.33
17/10/2019,10:45,SMT,SCOTTISH MORT,GBX,491.20,+0.80,+0.16
17/10/2019,10:45,SGRO,SEGRO,GBX,815.20,+5.60,+0.69
17/10/2019,10:45,SVT,SEVERN TRENT,GBX,2283.00,-14.00,-0.61
17/10/2019,10:45,SN.,SMITH&NEPHEW,GBX,1840.50,+10.00,+0.55
17/10/2019,10:45,SMDS,SMITH(DS),GBX,348.00,-3.70,-1.05
17/10/2019,10:45,SMIN,SMITHS GROUP,GBX,1574.50,-37.00,-2.30
17/10/2019,10:45,SKG,SMURFIT KAP.,GBX,2518.00,-16.00,-0.63
17/10/2019,10:45,SPX,SPIRAX-SARCO,GBX,7350.00,+20.00,+0.27
17/10/2019,10:45,SSE,SSE,GBX,1311.00,+5.50,+0.42
17/10/2019,10:45,STJ,ST.JAMES'S PLAC,GBX,999.40,+1.00,+0.10
17/10/2019,10:45,STAN,STAND.CHART.,GBX,659.80,+1.40,+0.21
17/10/2019,10:45,SLA,STD LIFE ABER,GBX,286.40,+1.10,+0.39
17/10/2019,10:45,TW.,TAYLOR WIMPEY,GBX,162.60,-1.40,-0.85
17/10/2019,10:45,TSCO,TESCO,GBX,242.10,-1.20,-0.49
17/10/2019,10:45,TUI,TUI AG,GBX,1043.50,+10.50,+1.02
17/10/2019,10:45,ULVR,UNILEVER,GBX,4669.50,+61.00,+1.32
17/10/2019,10:45,UU.,UTD. UTILITIES,GBX,879.60,-10.40,-1.17
17/10/2019,10:45,VOD,VODAFONE GRP.,GBX,161.60,+0.96,+0.60
17/10/2019,10:45,WTB,WHITBREAD,GBX,4270.00,+11.00,+0.26
17/10/2019,10:45,WPP,WPP,GBX,922.80,-6.40,-0.69
17/10/2019,11:00,III,3I GRP.,GBX,1073.00,+14.00,+1.32
17/10/2019,11:00,ABF,A.B.FOOD,GBX,2234.00,+24.00,+1.09
17/10/2019,11:00,ADM,ADMIRAL GRP,GBX,2070.00,+30.00,+1.47
17/10/2019,11:00,AAL,ANGLO AMERICAN,GBX,1916.80,+5.00,+0.26
17/10/2019,11:00,ANTO,ANTOFAGASTA,GBX,866.40,-4.00,-0.46
17/10/2019,11:00,AHT,ASHTEAD GRP.,GBX,2128.00,+17.00,+0.81
17/10/2019,11:00,AZN,ASTRAZENECA,GBX,6785.00,-30.00,-0.44
17/10/2019,11:00,AUTO,AUTO TRAD,GBX,547.80,+12.40,+2.32
17/10/2019,11:00,AVV,AVEVA GRP,GBX,3846.00,+12.00,+0.31
17/10/2019,11:00,AV.,AVIVA,GBX,416.90,+8.40,+2.06
17/10/2019,11:00,BA.,BAE SYS.,GBX,536.60,-18.80,-3.38
17/10/2019,11:00,BARC,BARCLAYS,GBX,169.40,+5.14,+3.13
17/10/2019,11:00,BDEV,BARRATT DEVEL.,GBX,693.00,+16.20,+2.39
17/10/2019,11:00,BKG,BERKELEY GP.HLD,GBX,4600.00,+146.00,+3.28
17/10/2019,11:00,BHP,BHP GROUP,GBX,1617.20,-5.40,-0.33
17/10/2019,11:00,BP.,BP,GBX,487.90,+1.70,+0.35
17/10/2019,11:00,BATS,BR.AMER.TOB.,GBX,2678.50,-15.00,-0.56
17/10/2019,11:00,BLND,BR.LAND,GBX,641.20,+21.20,+3.42
17/10/2019,11:00,BT.A,BT GROUP,GBX,203.90,+2.45,+1.22
17/10/2019,11:00,BNZL,BUNZL,GBX,1993.50,+17.00,+0.86
17/10/2019,11:00,BRBY,BURBERRY GRP,GBX,1944.00,+9.00,+0.47
17/10/2019,11:00,CCL,CARNIVAL,GBX,3054.00,-33.00,-1.07
17/10/2019,11:00,CNA,CENTRICA,GBX,71.54,+1.64,+2.35
17/10/2019,11:00,CCH,COCACOLA HBC AG,GBX,2433.00,-18.00,-0.73
17/10/2019,11:00,CPG,COMPASS GROUP,GBX,1936.00,-0.50,-0.03
17/10/2019,11:00,CRH,CRH,GBX,2731.00,+3.00,+0.11
17/10/2019,11:00,CRDA,CRODA INTL.,GBX,4708.00,+34.00,+0.73
17/10/2019,11:00,DCC,DCC,GBX,7006.00,+30.00,+0.43
17/10/2019,11:00,DGE,DIAGEO,GBX,3101.00,-62.00,-1.96
17/10/2019,11:00,EVR,EVRAZ,GBX,396.10,-1.70,-0.43
17/10/2019,11:00,EXPN,EXPERIAN,GBX,2402.00,-9.00,-0.37
17/10/2019,11:00,FERG,FERGUSON,GBX,6406.00,+18.00,+0.28
17/10/2019,11:00,FLTR,FLUTTER ENT,GBX,7524.00,-16.00,-0.21
17/10/2019,11:00,FRES,FRESNILLO,GBX,603.20,-6.40,-1.05
17/10/2019,11:00,GSK,GLAXOSMITHKLINE,GBX,1632.40,-3.80,-0.23
17/10/2019,11:00,GLEN,GLENCORE,GBX,232.65,+2.20,+0.95
17/10/2019,11:00,HLMA,HALMA,GBX,1883.00,+22.00,+1.18
17/10/2019,11:00,HL.,HARGREAVES LANS,GBX,1786.50,-13.50,-0.75
17/10/2019,11:00,HIK,HIKMA,GBX,2006.00,+6.00,+0.30
17/10/2019,11:00,HSX,HISCOX,GBX,1538.00,+20.00,+1.32
17/10/2019,11:00,HSBA,HSBC HLDGS.UK,GBX,610.40,+6.80,+1.13
17/10/2019,11:00,IMB,IMP.BRANDS,GBX,1840.60,-1.80,-0.10
17/10/2019,11:00,INF,INFORMA,GBX,772.80,+5.80,+0.76
17/10/2019,11:00,IHG,INTERCON. HOTEL,GBX,4726.00,+10.50,+0.22
17/10/2019,11:00,ITRK,INTERTEK GROUP,GBX,5070.00,-34.00,-0.67
17/10/2019,11:00,IAG,INTL CONSOL AIR,GBX,528.00,+16.60,+3.25
17/10/2019,11:00,ITV,ITV,GBX,136.00,+2.35,+1.76
17/10/2019,11:00,JD.,JD SPORTS,GBX,794.20,+19.20,+2.48
17/10/2019,11:00,JMAT,JOHNSON MATTHEY,GBX,3058.00,+63.00,+2.10
17/10/2019,11:00,JE.,JUST EAT,GBX,637.80,+5.80,+0.92
17/10/2019,11:00,KGF,KINGFISHER,GBX,221.00,+2.60,+1.19
17/10/2019,11:00,LAND,LAND SECS.,GBX,979.80,+29.60,+3.12
17/10/2019,11:00,LGEN,LEGAL&GEN.,GBX,276.60,+8.90,+3.33
17/10/2019,11:00,LLOY,LLOYDS GRP.,GBX,63.56,+2.53,+4.15
17/10/2019,11:00,LSE,LON.STK.EXCH,GBX,6946.00,-64.00,-0.91
17/10/2019,11:00,MGGT,MEGGITT,GBX,599.40,+2.20,+0.37
17/10/2019,11:00,MRO,MELROSE IND,GBX,210.60,+4.40,+2.13
17/10/2019,11:00,MNDI,MONDI,GBX,1611.00,-3.50,-0.22
17/10/2019,11:00,MRW,MORRISON (WM),GBX,205.70,+3.40,+1.68
17/10/2019,11:00,NG.,NATIONAL GRID,GBX,903.60,+8.30,+0.93
17/10/2019,11:00,NXT,NEXT,GBX,6902.00,+250.00,+3.76
17/10/2019,11:00,NMC,NMC HEALTH,GBX,2618.00,+49.00,+1.91
17/10/2019,11:00,OCDO,OCADO,GBX,1391.50,+41.00,+3.04
17/10/2019,11:00,PSON,PEARSON,GBX,681.60,+1.40,+0.21
17/10/2019,11:00,PSN,PERSIMMON,GBX,2475.00,+139.00,+5.95
17/10/2019,11:00,PHNX,PHOENIX GRP HDG,GBX,734.50,+23.00,+3.23
17/10/2019,11:00,POLY,POLYMETAL INT,GBX,1164.00,+10.00,+0.87
17/10/2019,11:00,PRU,PRUDENTIAL,GBX,1514.00,+54.50,+3.73
17/10/2019,11:00,RDSA,RDS 'A',GBX,2250.00,+1.50,+0.07
17/10/2019,11:00,RDSB,RDS 'B',GBX,2240.00,+7.50,+0.34
17/10/2019,11:00,RB.,RECKITT BEN. GP,GBX,6015.00,+22.00,+0.37
17/10/2019,11:00,REL,RELX,GBX,1780.50,-15.00,-0.83
17/10/2019,11:00,RTO,RENTOKIL INITL.,GBX,451.00,+8.80,+1.99
17/10/2019,11:00,RMV,RIGHTMOVE,GBX,565.00,+5.20,+0.93
17/10/2019,11:00,RIO,RIO TINTO,GBX,3966.50,+14.50,+0.37
17/10/2019,11:00,RR.,ROLLS-ROYCE HLG,GBX,735.80,-6.00,-0.81
17/10/2019,11:00,RBS,ROYAL BANK SCOT,GBX,237.70,+8.00,+3.48
17/10/2019,11:00,RSA,RSA INS.,GBX,526.60,+9.60,+1.86
17/10/2019,11:00,SGE,SAGE GRP.,GBX,696.60,+3.20,+0.46
17/10/2019,11:00,SBRY,SAINSBURY(J),GBX,218.20,+3.30,+1.54
17/10/2019,11:00,SDR,SCHRODERS,GBX,3033.00,+6.00,+0.20
17/10/2019,11:00,SMT,SCOTTISH MORT,GBX,493.40,+3.00,+0.61
17/10/2019,11:00,SGRO,SEGRO,GBX,822.80,+13.20,+1.63
17/10/2019,11:00,SVT,SEVERN TRENT,GBX,2294.00,-3.00,-0.13
17/10/2019,11:00,SN.,SMITH&NEPHEW,GBX,1830.00,-0.50,-0.03
17/10/2019,11:00,SMDS,SMITH(DS),GBX,350.40,-1.30,-0.37
17/10/2019,11:00,SMIN,SMITHS GROUP,GBX,1585.00,-26.50,-1.64
17/10/2019,11:00,SKG,SMURFIT KAP.,GBX,2520.00,-14.00,-0.55
17/10/2019,11:00,SPX,SPIRAX-SARCO,GBX,7400.00,+70.00,+0.95
17/10/2019,11:00,SSE,SSE,GBX,1321.00,+15.50,+1.19
17/10/2019,11:00,STJ,ST.JAMES'S PLAC,GBX,1006.00,+7.60,+0.76
17/10/2019,11:00,STAN,STAND.CHART.,GBX,659.80,+1.40,+0.21
17/10/2019,11:00,SLA,STD LIFE ABER,GBX,290.00,+4.70,+1.65
17/10/2019,11:00,TW.,TAYLOR WIMPEY,GBX,170.60,+6.60,+4.02
17/10/2019,11:00,TSCO,TESCO,GBX,246.40,+3.10,+1.27
17/10/2019,11:00,TUI,TUI AG,GBX,1059.00,+26.00,+2.52
17/10/2019,11:00,ULVR,UNILEVER,GBX,4650.50,+42.00,+0.91
17/10/2019,11:00,UU.,UTD. UTILITIES,GBX,886.60,-3.40,-0.38
17/10/2019,11:00,VOD,VODAFONE GRP.,GBX,161.78,+1.14,+0.71
17/10/2019,11:00,WTB,WHITBREAD,GBX,4303.00,+44.00,+1.03
17/10/2019,11:00,WPP,WPP,GBX,925.00,-4.20,-0.45
17/10/2019,11:15,III,3I GRP.,GBX,1073.50,+14.50,+1.37
17/10/2019,11:15,ABF,A.B.FOOD,GBX,2255.00,+45.00,+2.04
17/10/2019,11:15,ADM,ADMIRAL GRP,GBX,2066.00,+26.00,+1.27
17/10/2019,11:15,AAL,ANGLO AMERICAN,GBX,1917.20,+5.40,+0.28
17/10/2019,11:15,ANTO,ANTOFAGASTA,GBX,868.40,-2.00,-0.23
17/10/2019,11:15,AHT,ASHTEAD GRP.,GBX,2110.00,-1.00,-0.05
17/10/2019,11:15,AZN,ASTRAZENECA,GBX,6814.00,-1.00,-0.01
17/10/2019,11:15,AUTO,AUTO TRAD,GBX,544.40,+9.00,+1.68
17/10/2019,11:15,AVV,AVEVA GRP,GBX,3846.00,+12.00,+0.31
17/10/2019,11:15,AV.,AVIVA,GBX,415.40,+6.90,+1.69
17/10/2019,11:15,BA.,BAE SYS.,GBX,537.00,-18.40,-3.31
17/10/2019,11:15,BARC,BARCLAYS,GBX,169.56,+5.30,+3.23
17/10/2019,11:15,BDEV,BARRATT DEVEL.,GBX,684.80,+8.00,+1.18
17/10/2019,11:15,BKG,BERKELEY GP.HLD,GBX,4574.00,+120.00,+2.69
17/10/2019,11:15,BHP,BHP GROUP,GBX,1613.00,-9.60,-0.59
17/10/2019,11:15,BP.,BP,GBX,488.40,+2.20,+0.45
17/10/2019,11:15,BATS,BR.AMER.TOB.,GBX,2680.50,-13.00,-0.48
17/10/2019,11:15,BLND,BR.LAND,GBX,647.60,+27.60,+4.45
17/10/2019,11:15,BT.A,BT GROUP,GBX,203.50,+2.05,+1.02
17/10/2019,11:15,BNZL,BUNZL,GBX,1992.50,+16.00,+0.81
17/10/2019,11:15,BRBY,BURBERRY GRP,GBX,1945.50,+10.50,+0.54
17/10/2019,11:15,CCL,CARNIVAL,GBX,3048.00,-39.00,-1.26
17/10/2019,11:15,CNA,CENTRICA,GBX,70.64,+0.74,+1.06
17/10/2019,11:15,CCH,COCACOLA HBC AG,GBX,2436.00,-15.00,-0.61
17/10/2019,11:15,CPG,COMPASS GROUP,GBX,1945.50,+9.00,+0.47
17/10/2019,11:15,CRH,CRH,GBX,2733.00,+5.00,+0.18
17/10/2019,11:15,CRDA,CRODA INTL.,GBX,4716.00,+42.00,+0.90
17/10/2019,11:15,DCC,DCC,GBX,7000.00,+24.00,+0.34
17/10/2019,11:15,DGE,DIAGEO,GBX,3124.50,-38.50,-1.22
17/10/2019,11:15,EVR,EVRAZ,GBX,395.40,-2.40,-0.60
17/10/2019,11:15,EXPN,EXPERIAN,GBX,2401.00,-10.00,-0.41
17/10/2019,11:15,FERG,FERGUSON,GBX,6414.00,+26.00,+0.41
17/10/2019,11:15,FLTR,FLUTTER ENT,GBX,7524.00,-16.00,-0.21
17/10/2019,11:15,FRES,FRESNILLO,GBX,607.60,-2.00,-0.33
17/10/2019,11:15,GSK,GLAXOSMITHKLINE,GBX,1642.20,+6.00,+0.37
17/10/2019,11:15,GLEN,GLENCORE,GBX,232.65,+2.20,+0.95
17/10/2019,11:15,HLMA,HALMA,GBX,1881.00,+20.00,+1.07
17/10/2019,11:15,HL.,HARGREAVES LANS,GBX,1782.50,-17.50,-0.97
17/10/2019,11:15,HIK,HIKMA,GBX,2014.00,+14.00,+0.70
17/10/2019,11:15,HSX,HISCOX,GBX,1530.00,+12.00,+0.79
17/10/2019,11:15,HSBA,HSBC HLDGS.UK,GBX,610.50,+6.90,+1.14
17/10/2019,11:15,IMB,IMP.BRANDS,GBX,1841.20,-1.20,-0.07
17/10/2019,11:15,INF,INFORMA,GBX,772.40,+5.40,+0.70
17/10/2019,11:15,IHG,INTERCON. HOTEL,GBX,4738.00,+22.50,+0.48
17/10/2019,11:15,ITRK,INTERTEK GROUP,GBX,5074.00,-30.00,-0.59
17/10/2019,11:15,IAG,INTL CONSOL AIR,GBX,523.00,+11.60,+2.27
17/10/2019,11:15,ITV,ITV,GBX,133.60,-0.05,-0.04
17/10/2019,11:15,JD.,JD SPORTS,GBX,790.20,+15.20,+1.96
17/10/2019,11:15,JMAT,JOHNSON MATTHEY,GBX,3051.00,+56.00,+1.87
17/10/2019,11:15,JE.,JUST EAT,GBX,638.00,+6.00,+0.95
17/10/2019,11:15,KGF,KINGFISHER,GBX,219.60,+1.20,+0.55
17/10/2019,11:15,LAND,LAND SECS.,GBX,979.00,+28.80,+3.03
17/10/2019,11:15,LGEN,LEGAL&GEN.,GBX,274.00,+6.30,+2.35
17/10/2019,11:15,LLOY,LLOYDS GRP.,GBX,62.89,+1.86,+3.05
17/10/2019,11:15,LSE,LON.STK.EXCH,GBX,6962.00,-48.00,-0.69
17/10/2019,11:15,MGGT,MEGGITT,GBX,601.00,+3.80,+0.64
17/10/2019,11:15,MRO,MELROSE IND,GBX,209.90,+3.70,+1.79
17/10/2019,11:15,MNDI,MONDI,GBX,1608.00,-6.50,-0.40
17/10/2019,11:15,MRW,MORRISON (WM),GBX,204.20,+1.90,+0.94
17/10/2019,11:15,NG.,NATIONAL GRID,GBX,903.80,+8.50,+0.95
17/10/2019,11:15,NXT,NEXT,GBX,6866.00,+214.00,+3.22
17/10/2019,11:15,NMC,NMC HEALTH,GBX,2594.00,+25.00,+0.97
17/10/2019,11:15,OCDO,OCADO,GBX,1381.00,+30.50,+2.26
17/10/2019,11:15,PSON,PEARSON,GBX,681.60,+1.40,+0.21
17/10/2019,11:15,PSN,PERSIMMON,GBX,2423.00,+87.00,+3.72
17/10/2019,11:15,PHNX,PHOENIX GRP HDG,GBX,729.60,+18.10,+2.54
17/10/2019,11:15,POLY,POLYMETAL INT,GBX,1165.50,+11.50,+1.00
17/10/2019,11:15,PRU,PRUDENTIAL,GBX,1508.50,+49.00,+3.36
17/10/2019,11:15,RDSA,RDS 'A',GBX,2252.50,+4.00,+0.18
17/10/2019,11:15,RDSB,RDS 'B',GBX,2242.00,+9.50,+0.43
17/10/2019,11:15,RB.,RECKITT BEN. GP,GBX,6054.00,+61.00,+1.02
17/10/2019,11:15,REL,RELX,GBX,1788.00,-7.50,-0.42
17/10/2019,11:15,RTO,RENTOKIL INITL.,GBX,451.50,+9.30,+2.10
17/10/2019,11:15,RMV,RIGHTMOVE,GBX,565.80,+6.00,+1.07
17/10/2019,11:15,RIO,RIO TINTO,GBX,3969.50,+17.50,+0.44
17/10/2019,11:15,RR.,ROLLS-ROYCE HLG,GBX,738.00,-3.80,-0.51
17/10/2019,11:15,RBS,ROYAL BANK SCOT,GBX,236.80,+7.10,+3.09
17/10/2019,11:15,RSA,RSA INS.,GBX,524.60,+7.60,+1.47
17/10/2019,11:15,SGE,SAGE GRP.,GBX,696.60,+3.20,+0.46
17/10/2019,11:15,SBRY,SAINSBURY(J),GBX,217.30,+2.40,+1.12
17/10/2019,11:15,SDR,SCHRODERS,GBX,3016.00,-11.00,-0.36
17/10/2019,11:15,SMT,SCOTTISH MORT,GBX,490.60,+0.20,+0.04
17/10/2019,11:15,SGRO,SEGRO,GBX,824.40,+14.80,+1.83
17/10/2019,11:15,SVT,SEVERN TRENT,GBX,2277.00,-20.00,-0.87
17/10/2019,11:15,SN.,SMITH&NEPHEW,GBX,1837.50,+7.00,+0.38
17/10/2019,11:15,SMDS,SMITH(DS),GBX,349.10,-2.60,-0.74
17/10/2019,11:15,SMIN,SMITHS GROUP,GBX,1582.00,-29.50,-1.83
17/10/2019,11:15,SKG,SMURFIT KAP.,GBX,2502.00,-32.00,-1.26
17/10/2019,11:15,SPX,SPIRAX-SARCO,GBX,7410.00,+80.00,+1.09
17/10/2019,11:15,SSE,SSE,GBX,1319.00,+13.50,+1.03
17/10/2019,11:15,STJ,ST.JAMES'S PLAC,GBX,999.80,+1.40,+0.14
17/10/2019,11:15,STAN,STAND.CHART.,GBX,659.00,+0.60,+0.09
17/10/2019,11:15,SLA,STD LIFE ABER,GBX,288.50,+3.20,+1.12
17/10/2019,11:15,TW.,TAYLOR WIMPEY,GBX,167.80,+3.80,+2.32
17/10/2019,11:15,TSCO,TESCO,GBX,245.50,+2.20,+0.90
17/10/2019,11:15,TUI,TUI AG,GBX,1058.00,+25.00,+2.42
17/10/2019,11:15,ULVR,UNILEVER,GBX,4676.00,+67.50,+1.47
17/10/2019,11:15,UU.,UTD. UTILITIES,GBX,878.60,-11.40,-1.28
17/10/2019,11:15,VOD,VODAFONE GRP.,GBX,162.08,+1.44,+0.90
17/10/2019,11:15,WTB,WHITBREAD,GBX,4282.00,+23.00,+0.54
17/10/2019,11:15,WPP,WPP,GBX,925.00,-4.20,-0.45
17/10/2019,11:30,III,3I GRP.,GBX,1074.00,+15.00,+1.42
17/10/2019,11:30,ABF,A.B.FOOD,GBX,2260.00,+50.00,+2.26
17/10/2019,11:30,ADM,ADMIRAL GRP,GBX,2059.00,+19.00,+0.93
17/10/2019,11:30,AAL,ANGLO AMERICAN,GBX,1913.60,+1.80,+0.09
17/10/2019,11:30,ANTO,ANTOFAGASTA,GBX,865.80,-4.60,-0.53
17/10/2019,11:30,AHT,ASHTEAD GRP.,GBX,2107.00,-4.00,-0.19
17/10/2019,11:30,AZN,ASTRAZENECA,GBX,6813.00,-2.00,-0.03
17/10/2019,11:30,AUTO,AUTO TRAD,GBX,542.40,+7.00,+1.31
17/10/2019,11:30,AVV,AVEVA GRP,GBX,3842.00,+8.00,+0.21
17/10/2019,11:30,AV.,AVIVA,GBX,416.10,+7.60,+1.86
17/10/2019,11:30,BA.,BAE SYS.,GBX,538.40,-17.00,-3.06
17/10/2019,11:30,BARC,BARCLAYS,GBX,169.40,+5.14,+3.13
17/10/2019,11:30,BDEV,BARRATT DEVEL.,GBX,681.00,+4.20,+0.62
17/10/2019,11:30,BKG,BERKELEY GP.HLD,GBX,4545.00,+91.00,+2.04
17/10/2019,11:30,BHP,BHP GROUP,GBX,1619.20,-3.40,-0.21
17/10/2019,11:30,BP.,BP,GBX,489.35,+3.15,+0.65
17/10/2019,11:30,BATS,BR.AMER.TOB.,GBX,2689.00,-4.50,-0.17
17/10/2019,11:30,BLND,BR.LAND,GBX,642.20,+22.20,+3.58
17/10/2019,11:30,BT.A,BT GROUP,GBX,203.30,+1.85,+0.92
17/10/2019,11:30,BNZL,BUNZL,GBX,1987.00,+10.50,+0.53
17/10/2019,11:30,BRBY,BURBERRY GRP,GBX,1949.50,+14.50,+0.75
17/10/2019,11:30,CCL,CARNIVAL,GBX,3048.00,-39.00,-1.26
17/10/2019,11:30,CNA,CENTRICA,GBX,70.86,+0.96,+1.37
17/10/2019,11:30,CCH,COCACOLA HBC AG,GBX,2433.00,-18.00,-0.73
17/10/2019,11:30,CPG,COMPASS GROUP,GBX,1944.50,+8.00,+0.41
17/10/2019,11:30,CRH,CRH,GBX,2738.00,+10.00,+0.37
17/10/2019,11:30,CRDA,CRODA INTL.,GBX,4720.00,+46.00,+0.98
17/10/2019,11:30,DCC,DCC,GBX,6988.00,+12.00,+0.17
17/10/2019,11:30,DGE,DIAGEO,GBX,3128.50,-34.50,-1.09
17/10/2019,11:30,EVR,EVRAZ,GBX,395.20,-2.60,-0.65
17/10/2019,11:30,EXPN,EXPERIAN,GBX,2401.00,-10.00,-0.41
17/10/2019,11:30,FERG,FERGUSON,GBX,6408.00,+20.00,+0.31
17/10/2019,11:30,FLTR,FLUTTER ENT,GBX,7500.00,-40.00,-0.53
17/10/2019,11:30,FRES,FRESNILLO,GBX,607.20,-2.40,-0.39
17/10/2019,11:30,GSK,GLAXOSMITHKLINE,GBX,1641.60,+5.40,+0.33
17/10/2019,11:30,GLEN,GLENCORE,GBX,232.55,+2.10,+0.91
17/10/2019,11:30,HLMA,HALMA,GBX,1878.00,+17.00,+0.91
17/10/2019,11:30,HL.,HARGREAVES LANS,GBX,1780.00,-20.00,-1.11
17/10/2019,11:30,HIK,HIKMA,GBX,2010.00,+10.00,+0.50
17/10/2019,11:30,HSX,HISCOX,GBX,1531.00,+13.00,+0.86
17/10/2019,11:30,HSBA,HSBC HLDGS.UK,GBX,610.90,+7.30,+1.21
17/10/2019,11:30,IMB,IMP.BRANDS,GBX,1847.00,+4.60,+0.25
17/10/2019,11:30,INF,INFORMA,GBX,774.40,+7.40,+0.96
17/10/2019,11:30,IHG,INTERCON. HOTEL,GBX,4729.50,+14.00,+0.30
17/10/2019,11:30,ITRK,INTERTEK GROUP,GBX,5080.00,-24.00,-0.47
17/10/2019,11:30,IAG,INTL CONSOL AIR,GBX,524.60,+13.20,+2.58
17/10/2019,11:30,ITV,ITV,GBX,135.15,+1.50,+1.12
17/10/2019,11:30,JD.,JD SPORTS,GBX,780.40,+5.40,+0.70
17/10/2019,11:30,JMAT,JOHNSON MATTHEY,GBX,3048.00,+53.00,+1.77
17/10/2019,11:30,JE.,JUST EAT,GBX,636.60,+4.60,+0.73
17/10/2019,11:30,KGF,KINGFISHER,GBX,219.30,+0.90,+0.41
17/10/2019,11:30,LAND,LAND SECS.,GBX,970.00,+19.80,+2.08
17/10/2019,11:30,LGEN,LEGAL&GEN.,GBX,273.30,+5.60,+2.09
17/10/2019,11:30,LLOY,LLOYDS GRP.,GBX,62.38,+1.35,+2.21
